12 - MILANO CENTRALE|12-S01700
8591 - SIRACUSA|8591-S12345

8594 - AGRIGENTO CENTRALE|8594-S12216

8595 - CATANIA CENTRALE|8595-S12332

8597 - GIARRE-RIPOSTO|8597-S12324

8598 - CALTANISSETTA CENTRALE|8598-S12381

8601 - PALERMO NOTARBARTOLO|8601-S12134

8604 - CASTELVETRANO|8604-S12113

8605 - PALERMO CENTRALE|8605-S12002

8706 - CALTANISSETTA XIRBI|8706-S12381

8617 - CALTANISSETTA XIRBI|8617-S12380

8618 - AGRIGENTO CENTRALE|8618-S12216

8619 - PALERMO NOTARBARTOLO|8619-S12134

8620 - CALTANISSETTA CENTRALE|8620-S12381

8621 - CASTELVETRANO|8621-S12113

8622 - TRAPANI|8622-S12100

8623 - CASTELVETRANO|8623-S12113

8624 - TRAPANI|8624-S12100

8625 - CASTELVETRANO|8625-S12113

8626 - CALTANISSETTA CENTRALE|8626-S12381

8628 - TRAPANI|8628-S12100

8629 - CASTELVETRANO|8629-S12113

8630 - TRAPANI|8630-S12100

8631 - CASTELVETRANO|8631-S12113

8632 - TRAPANI|8632-S12100

8633 - PALERMO CENTRALE|8633-S12002

8636 - TRAPANI|8636-S12100

8637 - PALERMO NOTARBARTOLO|8637-S12134

8638 - TRAPANI|8638-S12100

8640 - TRAPANI|8640-S12100

8641 - SALEMI-GIBELLINA|8641-S12114

8642 - TRAPANI|8642-S12100

8643 - ALCAMO DIRAMAZIONE|8643-S12150

8644 - TRAPANI|8644-S12100

8645 - PALERMO CENTRALE|8645-S12002

8646 - TRAPANI|8646-S12100

8648 - TRAPANI|8648-S12100

8649 - CASTELVETRANO|8649-S12113

8651 - PIRAINETO|8651-S12125

8653 - PALERMO CENTRALE|8653-S12002

8654 - CALTANISSETTA CENTRALE|8654-S12381

8655 - CALTANISSETTA CENTRALE|8655-S12381

8660 - CALTANISSETTA CENTRALE|8660-S12381

8661 - CATANIA CENTRALE|8661-S12332

8665 - CATANIA CENTRALE|8665-S12332

8667 - CALTANISSETTA XIRBI|8667-S12380

8669 - CALTANISSETTA CENTRALE|8669-S12381

8670 - CALTANISSETTA CENTRALE|8670-S12381

8671 - CATANIA CENTRALE|8671-S12332

8673 - CATANIA CENTRALE|8673-S12332

8676 - CALTANISSETTA XIRBI|8676-S12204

8676 - ROCCAPALUMBA-ALIA|8676-S12204

8677 - PALERMO NOTARBARTOLO|8677-S12134

8680 - CALTANISSETTA CENTRALE|8680-S12381

8684 - CALTANISSETTA XIRBI|8684-S12204

8684 - ROCCAPALUMBA-ALIA|8684-S12204

8686 - CALTANISSETTA XIRBI|8686-S12204

8686 - ROCCAPALUMBA-ALIA|8686-S12204

8687 - CALTANISSETTA XIRBI|8687-S12380

8688 - CALTANISSETTA CENTRALE|8688-S12381

8690 - CALTANISSETTA XIRBI|8690-S12204

8690 - ROCCAPALUMBA-ALIA|8690-S12204

8696 - CALTANISSETTA XIRBI|8696-S12381

8696 - CALTANISSETTA CENTRALE|8696-S12381

8697 - CALTANISSETTA XIRBI|8697-S12380

8702 - CALTANISSETTA XIRBI|8702-S12381

8702 - CALTANISSETTA CENTRALE|8702-S12381

8706 - CALTANISSETTA CENTRALE|8706-S12381

8709 - CALTANISSETTA CENTRALE|8709-S12381

8710 - CALTANISSETTA CENTRALE|8710-S12381

8710 - CALTANISSETTA XIRBI|8710-S12381

8714 - CALTANISSETTA CENTRALE|8714-S12381

8715 - CALTANISSETTA XIRBI|8715-S12380

8719 - CALTANISSETTA XIRBI|8719-S12380

8720 - CALTANISSETTA CENTRALE|8720-S12381

8723 - CALTANISSETTA XIRBI|8723-S12380

8727 - PALERMO NOTARBARTOLO|8727-S12134

8729 - SIRACUSA|8729-S12422

8729 - ROSOLINI|8729-S12422

8732 - GIACHERY|8732-S12138

8733 - PALERMO NOTARBARTOLO|8733-S12134

8734 - GIACHERY|8734-S12138

8736 - GIACHERY|8736-S12138

8738 - GIACHERY|8738-S12138

8740 - GIACHERY|8740-S12138

8741 - PALERMO NOTARBARTOLO|8741-S12134

8742 - GIACHERY|8742-S12138

8744 - GIACHERY|8744-S12138

8745 - PALERMO NOTARBARTOLO|8745-S12134

8746 - GIACHERY|8746-S12138

8748 - GIACHERY|8748-S12138

8749 - PALERMO NOTARBARTOLO|8749-S12134

8750 - GIACHERY|8750-S12138

8752 - GIACHERY|8752-S12138

8754 - GIACHERY|8754-S12138

8756 - GIACHERY|8756-S12138

8757 - PALERMO NOTARBARTOLO|8757-S12134

8758 - GIACHERY|8758-S12138

8761 - PALERMO NOTARBARTOLO|8761-S12134

8763 - PALERMO NOTARBARTOLO|8763-S12134

8764 - MILAZZO|8764-S12042

8765 - MESSINA CENTRALE|8765-S12301

8771 - MESSINA CENTRALE|8771-S12301

8773 - MESSINA CENTRALE|8773-S12301

8774 - MILAZZO|8774-S12042

8775 - MESSINA CENTRALE|8775-S12301

8776 - MILAZZO|8776-S12042

8778 - MILAZZO|8778-S12042

8787 - PALERMO NOTARBARTOLO|8787-S12134

8789 - PALERMO NOTARBARTOLO|8789-S12134

8790 - PALERMO CENTRALE|8790-S12002

8791 - TERMINI IMERESE|8791-S12014

8792 - PALERMO CENTRALE|8792-S12002

8793 - TERMINI IMERESE|8793-S12014

8794 - PALERMO CENTRALE|8794-S12002

8795 - TERMINI IMERESE|8795-S12014

8796 - PALERMO CENTRALE|8796-S12002

8797 - TERMINI IMERESE|8797-S12014

8798 - PALERMO CENTRALE|8798-S12002

8799 - TERMINI IMERESE|8799-S12014

8801 - CALTANISSETTA XIRBI|8801-S12380

8802 - PALERMO CENTRALE|8802-S12002

8803 - TERMINI IMERESE|8803-S12014

8804 - CALTANISSETTA CENTRALE|8804-S12381

8806 - PALERMO CENTRALE|8806-S12002

8807 - TERMINI IMERESE|8807-S12014

8810 - PALERMO CENTRALE|8810-S12002

8811 - TERMINI IMERESE|8811-S12014

8814 - PALERMO CENTRALE|8814-S12002

8815 - TERMINI IMERESE|8815-S12014

8818 - PALERMO CENTRALE|8818-S12002

8819 - TERMINI IMERESE|8819-S12014

8822 - PALERMO CENTRALE|8822-S12002

8823 - TERMINI IMERESE|8823-S12014

8826 - PALERMO CENTRALE|8826-S12002

8827 - TERMINI IMERESE|8827-S12014

8830 - PALERMO CENTRALE|8830-S12002

8831 - TERMINI IMERESE|8831-S12014

8834 - PALERMO CENTRALE|8834-S12002

8835 - TERMINI IMERESE|8835-S12014

8838 - PALERMO CENTRALE|8838-S12002

8839 - TERMINI IMERESE|8839-S12014

8842 - PALERMO CENTRALE|8842-S12002

8843 - TERMINI IMERESE|8843-S12014

8846 - PALERMO CENTRALE|8846-S12002

8847 - TERMINI IMERESE|8847-S12014

8850 - PALERMO CENTRALE|8850-S12002

8851 - TERMINI IMERESE|8851-S12014

8852 - PALERMO CENTRALE|8852-S12002

8855 - TERMINI IMERESE|8855-S12014

8860 - CAGLIARI|8860-S12891

8862 - CAGLIARI|8862-S12891

8863 - ORISTANO|8863-S12878

8864 - CAGLIARI|8864-S12891

8865 - ORISTANO|8865-S12878

8869 - ORISTANO|8869-S12878

8870 - CAGLIARI|8870-S12891

8871 - ORISTANO|8871-S12878

8872 - CAGLIARI|8872-S12891

8873 - ORISTANO|8873-S12878

8874 - CAGLIARI|8874-S12891

8875 - MACOMER|8875-S12869

8876 - ORISTANO|8876-S12878

8878 - CAGLIARI|8878-S12891

8882 - CAGLIARI|8882-S12891

8883 - ORISTANO|8883-S12878

8885 - MACOMER|8885-S12869

8886 - CAGLIARI|8886-S12891

8888 - CAGLIARI|8888-S12891

8889 - ORISTANO|8889-S12878

8901 - SASSARI|8901-S12807

8901 - OZIERI-CHILIVANI|8901-S12807

8904 - OZIERI-CHILIVANI|8904-S12862

8905 - SASSARI|8905-S12807

8908 - OZIERI-CHILIVANI|8908-S12862

8909 - SASSARI|8909-S12807

8909 - OZIERI-CHILIVANI|8909-S12807

8911 - SASSARI|8911-S12807

8911 - OZIERI-CHILIVANI|8911-S12807

8915 - SASSARI|8915-S12807

8928 - OZIERI-CHILIVANI|8928-S12862

8929 - OLBIA|8929-S12855

8929 - OZIERI-CHILIVANI|8929-S12855

8933 - OLBIA|8933-S12855

8933 - OZIERI-CHILIVANI|8933-S12855

8937 - OLBIA|8937-S12855

8937 - OZIERI-CHILIVANI|8937-S12855

8939 - OLBIA|8939-S12855

8941 - OLBIA|8941-S12855

8941 - OZIERI-CHILIVANI|8941-S12855

8950 - OLBIA|8950-S12855

8951 - GOLFO ARANCI|8951-S12852

8952 - OLBIA|8952-S12855

8953 - GOLFO ARANCI|8953-S12852

8954 - OLBIA|8954-S12855

8955 - GOLFO ARANCI|8955-S12852

8956 - OLBIA|8956-S12855

8957 - GOLFO ARANCI|8957-S12852

8958 - OLBIA|8958-S12855

8959 - GOLFO ARANCI|8959-S12852

8960 - OLBIA|8960-S12855

8961 - GOLFO ARANCI|8961-S12852

8971 - PORTO TORRES MARITTIMA|8971-S12803

8972 - SASSARI|8972-S12807

8977 - PORTO TORRES MARITTIMA|8977-S12803

8986 - ORISTANO|8986-S12878

8987 - OLBIA|8987-S12855

8988 - MACOMER|8988-S12869

9350 - LECCE|9350-S11145

9354 - LECCE|9354-S11145

9355 - ROMA TERMINI|9355-S08409

9357 - ROMA TERMINI|9357-S08409

9372 - REGGIO DI CALABRIA CENTRALE|9372-S11781

9372 - NAPOLI CENTRALE|9372-S11781

9377 - ROMA TERMINI|9377-S08409

9377 - NAPOLI CENTRALE|9377-S08409

9401 - VENEZIA MESTRE|9401-S02589

9402 - ROMA TERMINI|9402-S08409

9403 - VENEZIA S. LUCIA|9403-S02593

9404 - TRIESTE CENTRALE|9404-S03317

9406 - ROMA TERMINI|9406-S08409

9407 - VENEZIA S. LUCIA|9407-S02593

9408 - ROMA TERMINI|9408-S08409

9410 - SALERNO|9410-S09818

9404 - VENEZIA MESTRE|9404-S03317

9410 - NAPOLI CENTRALE|9410-S09818

9413 - UDINE|9413-S03026

9414 - ROMA TERMINI|9414-S08409

9415 - VENEZIA S. LUCIA|9415-S02593

9416 - ROMA TERMINI|9416-S08409

9418 - ROMA TERMINI|9418-S08409

9419 - VENEZIA S. LUCIA|9419-S02593

9491 - ROMA TERMINI|9491-S08411

9423 - VENEZIA S. LUCIA|9423-S02593

9426 - ROMA TERMINI|9426-S08409

9427 - VENEZIA S. LUCIA|9427-S02593

9429 - VENEZIA S. LUCIA|9429-S02593

9430 - ROMA TERMINI|9430-S08409

9431 - VENEZIA S. LUCIA|9431-S02593

9434 - ROMA TERMINI|9434-S08409

9435 - VENEZIA S. LUCIA|9435-S02593

9437 - VENEZIA S. LUCIA|9437-S02593

9493 - ROMA TERMINI|9493-S08411

9439 - VENEZIA S. LUCIA|9439-S02593

9440 - ROMA TERMINI|9440-S08409

9439 - NAPOLI CENTRALE|9439-S02593

9442 - ROMA TERMINI|9442-S08409

9443 - VENEZIA S. LUCIA|9443-S02593

9444 - ROMA TERMINI|9444-S08409

9445 - VENEZIA S. LUCIA|9445-S02593

9446 - NAPOLI CENTRALE|9446-S09218

9447 - VENEZIA S. LUCIA|9447-S02593

9440 - VENEZIA MESTRE|9440-S08409

9450 - ROMA TERMINI|9450-S08409

9451 - VENEZIA S. LUCIA|9451-S02593

9454 - ROMA TERMINI|9454-S08409

9455 - VENEZIA S. LUCIA|9455-S02593

9460 - ROMA TERMINI|9460-S08409

9461 - VERONA PORTA NUOVA|9461-S02430

9462 - ROMA TERMINI|9462-S08409

9463 - BRESCIA|9463-S01717

9464 - ROMA TERMINI|9464-S08409

9465 - BOLZANO |9465-S02026

9466 - ROMA TERMINI|9466-S08409

9477 - BOLZANO |9477-S02026

9478 - ROMA TERMINI|9478-S08409

9480 - ROMA TERMINI|9480-S08409

9481 - BOLZANO |9481-S02026

9482 - ROMA TERMINI|9482-S08409

9483 - BRESCIA|9483-S01717

9485 - BOLZANO |9485-S02026

9401 - ROMA TERMINI|9401-S02589

9491 - FIUMICINO AEROPORTO|9491-S08411

9415 - ROMA TERMINI|9415-S02593

9493 - FIUMICINO AEROPORTO|9493-S08411

9494 - ROMA TERMINI|9494-S08409

9501 - BOLOGNA CENTRALE|9501-S05043

9502 - FIRENZE S. M. NOVELLA|9502-S06421

9503 - MILANO CENTRALE|9503-S01700

9503 - NAPOLI CENTRALE|9503-S01700

9507 - MILANO CENTRALE|9507-S01700

9508 - ROMA TERMINI|9508-S08409

9509 - MILANO CENTRALE|9509-S01700

9512 - SALERNO|9512-S09818

9513 - MILANO CENTRALE|9513-S01700

9512 - NAPOLI CENTRALE|9512-S09818

9517 - TORINO PORTA NUOVA|9517-S00219

9518 - NAPOLI CENTRALE|9518-S09218

9520 - NAPOLI CENTRALE|9520-S09218

9521 - MILANO CENTRALE|9521-S01700

9521 - NAPOLI CENTRALE|9521-S01700

9524 - SALERNO|9524-S09818

9525 - MILANO CENTRALE|9525-S01700

9524 - NAPOLI CENTRALE|9524-S09818

9529 - MILANO CENTRALE|9529-S01700

9532 - NAPOLI CENTRALE|9532-S09218

9533 - MILANO CENTRALE|9533-S01700

9536 - NAPOLI CENTRALE|9536-S09218

9537 - MILANO CENTRALE|9537-S01700

9540 - NAPOLI CENTRALE|9540-S09218

9541 - MILANO CENTRALE|9541-S01700

9541 - NAPOLI CENTRALE|9541-S01700

9544 - NAPOLI CENTRALE|9544-S09218

9548 - SALERNO|9548-S09818

9549 - MILANO CENTRALE|9549-S01700

9548 - NAPOLI CENTRALE|9548-S09818

9549 - NAPOLI CENTRALE|9549-S01700

9552 - NAPOLI CENTRALE|9552-S09218

9553 - MILANO CENTRALE|9553-S01700

9556 - SALERNO|9556-S09818

9556 - NAPOLI CENTRALE|9556-S09818

9560 - ROMA TERMINI|9560-S08409

9561 - TORINO PORTA NUOVA|9561-S00219

9562 - NAPOLI CENTRALE|9562-S09218

9564 - NAPOLI CENTRALE|9564-S09218

9583 - MILANO CENTRALE|9583-S01700

9584 - ROMA TERMINI|9584-S08409

9585 - MILANO CENTRALE|9585-S01700

9587 - MILANO CENTRALE|9587-S01700

9588 - ROMA TERMINI|9588-S08409

9593 - MILANO CENTRALE|9593-S01700

9594 - ANCONA|9594-S07113

9596 - MILANO CENTRALE|9596-S01700

9601 - ROMA TERMINI|9601-S08409

9603 - MILANO CENTRALE|9603-S01700

9606 - ROMA TERMINI|9606-S08409

9607 - TORINO PORTA NUOVA|9607-S00219

9608 - NAPOLI CENTRALE|9608-S09218

9609 - MILANO CENTRALE|9609-S01700

9611 - MILANO CENTRALE|9611-S01700

9614 - NAPOLI CENTRALE|9614-S09218

9615 - TORINO PORTA NUOVA|9615-S00219

9618 - NAPOLI CENTRALE|9618-S09218

9619 - MILANO CENTRALE|9619-S01700

9622 - NAPOLI CENTRALE|9622-S09218

9626 - ROMA TERMINI|9626-S08409

9627 - MILANO CENTRALE|9627-S01700

9630 - ROMA TERMINI|9630-S08409

9631 - TORINO PORTA NUOVA|9631-S00219

9634 - ROMA TERMINI|9634-S08409

9635 - MILANO CENTRALE|9635-S01700

9638 - ROMA TERMINI|9638-S08409

9639 - MILANO CENTRALE|9639-S01700

9640 - NAPOLI CENTRALE|9640-S09218

9641 - MILANO CENTRALE|9641-S01700

9642 - NAPOLI CENTRALE|9642-S09218

9643 - MILANO CENTRALE|9643-S01700

9644 - NAPOLI CENTRALE|9644-S09218

9645 - MILANO CENTRALE|9645-S01700

9646 - ROMA TERMINI|9646-S08409

9648 - NAPOLI CENTRALE|9648-S09218

9650 - NAPOLI CENTRALE|9650-S09218

9651 - MILANO CENTRALE|9651-S01700

9652 - NAPOLI CENTRALE|9652-S09218

9653 - MILANO CENTRALE|9653-S01700

9654 - ROMA TERMINI|9654-S08409

9657 - MILANO CENTRALE|9657-S01700

9700 - VENEZIA S. LUCIA|9700-S02593

9701 - MILANO CENTRALE|9701-S01700

9702 - VENEZIA S. LUCIA|9702-S02593

9703 - MILANO CENTRALE|9703-S01700

9704 - VENEZIA S. LUCIA|9704-S02593

9705 - UDINE|9705-S03026

9705 - TREVISO CENTRALE|9705-S03026

9707 - TORINO PORTA NUOVA|9707-S00219

9708 - VENEZIA S. LUCIA|9708-S02593

9709 - TORINO PORTA NUOVA|9709-S00219

9710 - TRIESTE CENTRALE|9710-S03317

9711 - MILANO CENTRALE|9711-S01700

9712 - VENEZIA S. LUCIA|9712-S02593

9714 - VENEZIA S. LUCIA|9714-S02593

9715 - MILANO CENTRALE|9715-S01700

9716 - TRIESTE CENTRALE|9716-S03317

9718 - VENEZIA S. LUCIA|9718-S02593

9719 - MILANO CENTRALE|9719-S01700

9701 - VENEZIA MESTRE|9701-S01700

9721 - MILANO CENTRALE|9721-S01700

9722 - VENEZIA S. LUCIA|9722-S02593

9723 - TORINO PORTA NUOVA|9723-S00219

9725 - MILANO CENTRALE|9725-S01700

9726 - VENEZIA S. LUCIA|9726-S02593

9728 - VENEZIA S. LUCIA|9728-S02593

9729 - UDINE|9729-S03026

9729 - VENEZIA MESTRE|9729-S03026

9732 - VENEZIA S. LUCIA|9732-S02593

9735 - MILANO CENTRALE|9735-S01700

9737 - TORINO PORTA NUOVA|9737-S00219

9738 - VENEZIA S. LUCIA|9738-S02593

9739 - MILANO CENTRALE|9739-S01700

9740 - VENEZIA S. LUCIA|9740-S02593

9741 - MILANO CENTRALE|9741-S01700

9742 - VENEZIA S. LUCIA|9742-S02593

9743 - MILANO CENTRALE|9743-S01700

9743 - TREVISO CENTRALE|9743-S01700

9745 - TORINO PORTA NUOVA|9745-S00219

9746 - VENEZIA S. LUCIA|9746-S02593

9747 - MILANO CENTRALE|9747-S01700

9748 - TRIESTE CENTRALE|9748-S03317

9749 - MILANO CENTRALE|9749-S01700

9750 - VENEZIA S. LUCIA|9750-S02593

9753 - TORINO PORTA NUOVA|9753-S00219

9758 - ROMA TERMINI|9758-S08409

9758 - FIRENZE RIFREDI|9758-S08409

9758 - PISA CENTRALE|9758-S08409

9761 - GENOVA P. PRINCIPE|9761-S04700

9763 - GENOVA P. PRINCIPE|9763-S04700

9764 - ROMA TERMINI|9764-S08409

9772 - ROMA TERMINI|9772-S08409

9773 - GENOVA P. PRINCIPE|9773-S04700

9774 - ROMA TERMINI|9774-S08409

9777 - MILANO CENTRALE|9777-S01700

9781 - TORINO PORTA NUOVA|9781-S00219

9782 - ROMA TERMINI|9782-S08409

9784 - ROMA TERMINI|9784-S08409

9787 - GENOVA P. PRINCIPE|9787-S04700

9787 - PISA CENTRALE|9787-S04700

9787 - FIRENZE RIFREDI|9787-S04700

9790 - TRIESTE CENTRALE|9790-S03317

9802 - ANCONA|9802-S07113

9804 - ANCONA|9804-S07113

9806 - PESCARA CENTRALE|9806-S07810

9809 - MILANO CENTRALE|9809-S01700

9810 - BARI CENTRALE|9810-S11119

9811 - MILANO CENTRALE|9811-S01700

9813 - MILANO CENTRALE|9813-S01700

9814 - LECCE|9814-S11145

9815 - MILANO CENTRALE|9815-S01700

9816 - LECCE|9816-S11145

9817 - VENEZIA S. LUCIA|9817-S02593

9818 - LECCE|9818-S11145

9819 - MILANO CENTRALE|9819-S01700

9822 - TARANTO|9822-S11465

9823 - MILANO CENTRALE|9823-S01700

9830 - LECCE|9830-S11145

9851 - RAVENNA|9851-S05811

9852 - ROMA TERMINI|9852-S08409

9872 - REGGIO DI CALABRIA CENTRALE|9872-S11781

9873 - ROMA TERMINI|9873-S08409

9877 - ROMA TERMINI|9877-S08409

9878 - REGGIO DI CALABRIA CENTRALE|9878-S11781

10000 - PORTOGRUARO-CAORLE|10000-S03200

10001 - VENEZIA MESTRE|10001-S02589

10003 - VENEZIA MESTRE|10003-S02589

10004 - PORTOGRUARO-CAORLE|10004-S03200

10005 - VENEZIA S. LUCIA|10005-S02593

10008 - PORTOGRUARO-CAORLE|10008-S03200

10010 - PORTOGRUARO-CAORLE|10010-S03200

10011 - VENEZIA S. LUCIA|10011-S02593

10012 - PORTOGRUARO-CAORLE|10012-S03200

10015 - VENEZIA S. LUCIA|10015-S02593

10016 - PORTOGRUARO-CAORLE|10016-S03200

10017 - VENEZIA MESTRE|10017-S02589
10017 - MILANO NORD CADORNA|10017-N00001

10019 - VENEZIA S. LUCIA|10019-S02593

10020 - PORTOGRUARO-CAORLE|10020-S03200

10022 - VARESE NORD|10022-N00024

10023 - VENEZIA S. LUCIA|10023-S02593
10023 - MILANO NORD CADORNA|10023-N00001

10024 - PORTOGRUARO-CAORLE|10024-S03200

10026 - PORTOGRUARO-CAORLE|10026-S03200

10028 - VARESE NORD|10028-N00024

10029 - VENEZIA S. LUCIA|10029-S02593

10030 - PORTOGRUARO-CAORLE|10030-S03200

10032 - VARESE NORD|10032-N00024

10033 - VENEZIA S. LUCIA|10033-S02593

10034 - PORTOGRUARO-CAORLE|10034-S03200

10037 - VENEZIA S. LUCIA|10037-S02593

10038 - PORTOGRUARO-CAORLE|10038-S03200

10040 - VARESE NORD|10040-N00024

10041 - VENEZIA S. LUCIA|10041-S02593
10041 - MILANO NORD CADORNA|10041-N00001

10042 - PORTOGRUARO-CAORLE|10042-S03200

10045 - VENEZIA S. LUCIA|10045-S02593
10045 - MILANO NORD CADORNA|10045-N00001

10046 - PORTOGRUARO-CAORLE|10046-S03200

10049 - VENEZIA S. LUCIA|10049-S02593

10050 - PORTOGRUARO-CAORLE|10050-S03200

10053 - VENEZIA S. LUCIA|10053-S02593

10056 - PORTOGRUARO-CAORLE|10056-S03200

10057 - VENEZIA S. LUCIA|10057-S02593

10058 - PORTOGRUARO-CAORLE|10058-S03200

10059 - MILANO NORD CADORNA|10059-N00001

10060 - VARESE NORD|10060-N00024

10061 - VENEZIA S. LUCIA|10061-S02593

10065 - MILANO NORD CADORNA|10065-N00001

10073 - ASTI|10073-S00462
10073 - MILANO NORD CADORNA|10073-N00001

10074 - ACQUI TERME|10074-S00867

10075 - ASTI|10075-S00462

10076 - ACQUI TERME|10076-S00867

10077 - ASTI|10077-S00462

10078 - ACQUI TERME|10078-S00867
10078 - VARESE NORD|10078-N00024

10079 - ASTI|10079-S00462

10080 - ACQUI TERME|10080-S00867

10081 - ASTI|10081-S00462

10082 - ACQUI TERME|10082-S00867

10083 - ASTI|10083-S00462

10084 - ACQUI TERME|10084-S00867

10085 - ASTI|10085-S00462

10086 - ACQUI TERME|10086-S00867

10087 - ASTI|10087-S00462

10088 - ACQUI TERME|10088-S00867

10089 - ASTI|10089-S00462
10089 - MILANO NORD CADORNA|10089-N00001

10090 - ACQUI TERME|10090-S00867
10090 - VARESE NORD|10090-N00024

10091 - ASTI|10091-S00462
10091 - MILANO NORD CADORNA|10091-N00001

10092 - ACQUI TERME|10092-S00867

10093 - ASTI|10093-S00462

10094 - ACQUI TERME|10094-S00867

10095 - ASTI|10095-S00462

10096 - ACQUI TERME|10096-S00867

10097 - ASTI|10097-S00462

10098 - ACQUI TERME|10098-S00867

10099 - ASTI|10099-S00462

10103 - TORINO PORTA NUOVA|10103-S00219

10103 - SAVONA|10103-S00219

10107 - TORINO PORTA NUOVA|10107-S00219

10107 - SAVONA|10107-S00219

10109 - TORINO PORTA NUOVA|10109-S00219

10111 - TORINO PORTA NUOVA|10111-S00219

10113 - TORINO PORTA NUOVA|10113-S00219

10113 - SAVONA|10113-S00219

10121 - TORINO PORTA NUOVA|10121-S00219

10122 - SAVONA|10122-S04801

10123 - TORINO PORTA NUOVA|10123-S00219

10124 - CEVA|10124-S00742

10125 - TORINO PORTA NUOVA|10125-S00219

10126 - SAVONA|10126-S04801

10127 - TORINO PORTA NUOVA|10127-S00219

10128 - SAVONA|10128-S04801

10129 - TORINO PORTA NUOVA|10129-S00219

10130 - SAVONA|10130-S04801

10132 - SAVONA|10132-S04801

10134 - SAVONA|10134-S04801

10137 - VENTIMIGLIA|10137-S04501

10137 - SAVONA|10137-S04501

10139 - VENTIMIGLIA|10139-S04501

10139 - SAVONA|10139-S04501

10147 - VENTIMIGLIA|10147-S04501

10147 - SAVONA|10147-S04501

10163 - NOVARA|10163-S00248

10164 - MORTARA|10164-S00034

10165 - NOVARA|10165-S00248

10166 - MORTARA|10166-S00034

10168 - MORTARA|10168-S00034

10169 - NOVARA|10169-S00248

10171 - NOVARA|10171-S00248

10172 - MORTARA|10172-S00034

10173 - NOVARA|10173-S00248

10174 - ALESSANDRIA|10174-S00470

10175 - NOVARA|10175-S00248

10176 - ALESSANDRIA|10176-S00470

10179 - NOVARA|10179-S00248

10181 - MORTARA|10181-S00034

10183 - NOVARA|10183-S00248

10187 - NOVARA|10187-S00248

10188 - ALESSANDRIA|10188-S00470

10190 - ALESSANDRIA|10190-S00470

10191 - NOVARA|10191-S00248

10192 - ALESSANDRIA|10192-S00470

10193 - NOVARA|10193-S00248

10194 - ALESSANDRIA|10194-S00470

10196 - ALESSANDRIA|10196-S00470

10199 - NOVARA|10199-S00248

10200 - CUNEO|10200-S00610

10202 - CUNEO|10202-S00610

10204 - CUNEO|10204-S00610

10208 - CUNEO|10208-S00610

10220 - CUNEO|10220-S00610

10221 - TORINO PORTA NUOVA|10221-S00219

10240 - NOVARA|10240-S00248

10241 - DOMODOSSOLA|10241-S01003

10242 - NOVARA|10242-S00248

10243 - DOMODOSSOLA|10243-S01003

10244 - NOVARA|10244-S00248

10245 - DOMODOSSOLA|10245-S01003

10247 - DOMODOSSOLA|10247-S01003

10248 - NOVARA|10248-S00248

10249 - DOMODOSSOLA|10249-S01003

10250 - NOVARA|10250-S00248

10251 - DOMODOSSOLA|10251-S01003

10252 - NOVARA|10252-S00248

10253 - DOMODOSSOLA|10253-S01003

10254 - NOVARA|10254-S00248

10255 - BORGOMANERO|10255-S00016

10256 - NOVARA|10256-S00248

10257 - DOMODOSSOLA|10257-S01003

10259 - DOMODOSSOLA|10259-S01003

10260 - NOVARA|10260-S00248

10262 - NOVARA|10262-S00248

10270 - ACQUI TERME|10270-S00867

10271 - ACQUI TERME|10271-S00867

10272 - SAVONA|10272-S04801

10273 - ALESSANDRIA|10273-S00470

10274 - SAVONA|10274-S04801

10275 - ALESSANDRIA|10275-S00470

10276 - ACQUI TERME|10276-S00867

10277 - ALESSANDRIA|10277-S00470

10278 - SAVONA|10278-S04801

10279 - ALESSANDRIA|10279-S00470

10281 - ALESSANDRIA|10281-S00470

10282 - SAVONA|10282-S04801

10283 - ACQUI TERME|10283-S00867

10284 - SAVONA|10284-S04801

10285 - ALESSANDRIA|10285-S00470

10286 - SAVONA|10286-S04801

10287 - ALESSANDRIA|10287-S00470

10288 - SAVONA|10288-S04801

10289 - ALESSANDRIA|10289-S00470

10290 - SAVONA|10290-S04801

